parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 335 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 224 | 96 | x=((10-(1+3))*16) | x 10 1 3 + - 16 * = | x:dollar 10:book 1:book 3:book +:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 128 | (((10+1)-3)*16)=x | 10 1 + 3 - 16 * x = | 10:book 1:book +:book 3:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 96 | (((10-1)-3)*16)=x | 10 1 - 3 - 16 * x = | 10:book 1:book -:book 3:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 0 | 224 | 224 | x=((10+(1+3))*16) | x 10 1 3 + + 16 * = | x:dollar 10:book 1:book 3:book +:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 192 | (((10-1)+3)*16)=x | 10 1 - 3 + 16 * x = | 10:book 1:book -:book 3:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 128 | x=((10+(1-3))*16) | x 10 1 3 - + 16 * = | x:dollar 10:book 1:book 3:book -:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 192 | x=((10-(1-3))*16) | x 10 1 3 - - 16 * = | x:dollar 10:book 1:book 3:book -:book -:book 16:dollar *:dollar =:dollar
EXPR: 1 | POS | INT | 0 | 224 | 224 | ((10+(1+3))*16)=x | 10 1 3 + + 16 * x = | 10:book 1:book 3:book +:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 96 | ((10-(1+3))*16)=x | 10 1 3 + - 16 * x = | 10:book 1:book 3:book +:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 128 | ((10+(1-3))*16)=x | 10 1 3 - + 16 * x = | 10:book 1:book 3:book -:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 192 | ((10-(1-3))*16)=x | 10 1 3 - - 16 * x = | 10:book 1:book 3:book -:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 224 | 128 | (((10-3)+1)*16)=x | 10 3 - 1 + 16 * x = | 10:book 3:book -:book 1:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 224 | 192 | ((10+(3-1))*16)=x | 10 3 1 - + 16 * x = | 10:book 3:book 1:book -:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 224 | 192 | x=((10+(3-1))*16) | x 10 3 1 - + 16 * = | x:dollar 10:book 3:book 1:book -:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 224 | 128 | ((1+(10-3))*16)=x | 1 10 3 - + 16 * x = | 1:book 10:book 3:book -:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 224 | 224 | ((1+(10+3))*16)=x | 1 10 3 + + 16 * x = | 1:book 10:book 3:book +:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 224 | 128 | x=((10-(3-1))*16) | x 10 3 1 - - 16 * = | x:dollar 10:book 3:book 1:book -:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 224 | 128 | x=((1+(10-3))*16) | x 1 10 3 - + 16 * = | x:dollar 1:book 10:book 3:book -:book +:book 16:dollar *:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 224 | 224 | x=((1+(10+3))*16) | x 1 10 3 + + 16 * = | x:dollar 1:book 10:book 3:book +:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 5 | 224 | 128 | x=((1-(3-10))*16) | x 1 3 10 - - 16 * = | x:dollar 1:book 3:book 10:book -:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 7 | 224 | 192 | x=((3-(1-10))*16) | x 3 1 10 - - 16 * = | x:dollar 3:book 1:book 10:book -:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 112 | ((10-(1*3))*16)=x | 10 1 3 * - 16 * x = | 10:book 1:book 3:dollar *:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 112 | (((10*1)-3)*16)=x | 10 1 * 3 - 16 * x = | 10:book 1:dollar *:book 3:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 208 | x=((10+(1*3))*16) | x 10 1 3 * + 16 * = | x:dollar 10:book 1:dollar 3:book *:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 112 | x=((10-(1*3))*16) | x 10 1 3 * - 16 * = | x:dollar 10:book 1:dollar 3:book *:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 208 | (((10*1)+3)*16)=x | 10 1 * 3 + 16 * x = | 10:book 1:dollar *:book 3:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 3 | ((1*(16-x))-10)=3 | 1 16 x - * 10 - 3 = | 1:book 16:dollar x:dollar -:dollar *:book 10:book -:book 3:book =:book
EXPR: 0 | POS | INT | 12 | 224 | 23 | (((10-3)*1)+16)=x | 10 3 - 1 * 16 + x = | 10:book 3:book -:book 1:dollar *:dollar 16:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 224 | 496 | ((1+(10*3))*16)=x | 1 10 3 * + 16 * x = | 1:book 10:book 3:dollar *:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 224 | 2 | ((10*1)+(x*3))=16 | 10 1 * x 3 * + 16 = | 10:book 1:dollar *:dollar x:dollar 3:book *:dollar +:dollar 16:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 224 | 190 | x=(10*((1*16)+3)) | x 10 1 16 * 3 + * = | x:dollar 10:book 1:book 16:dollar *:dollar 3:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 224 | 496 | x=((1+(10*3))*16) | x 1 10 3 * + 16 * = | x:dollar 1:book 10:dollar 3:book *:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 224 | 3 | (10+(3+(1*x)))=16 | 10 3 1 x * + + 16 = | 10:book 3:book 1:book x:dollar *:book +:book +:book 16:book =:book
EXPR: 0 | POS | INT | 15 | 224 | 208 | x=((3+(10*1))*16) | x 3 10 1 * + 16 * = | x:dollar 3:book 10:dollar 1:book *:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 18 | 224 | 209 | (1+(16*(10+3)))=x | 1 16 10 3 + * + x = | 1:dollar 16:dollar 10:book 3:book +:book *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 19 | 224 | 54 | (((1+3)*16)-10)=x | 1 3 + 16 * 10 - x = | 1:book 3:book +:book 16:dollar *:dollar 10:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 224 | 190 | ((10*1)*(3+16))=x | 10 1 * 3 16 + * x = | 10:book 1:dollar *:dollar 3:book 16:book +:book *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 224 | 19 | x=(((10-1)/3)+16) | x 10 1 - 3 / 16 + = | x:dollar 10:dollar 1:dollar -:dollar 3:book /:dollar 16:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 224 | 59 | x=((10+1)+(3*16)) | x 10 1 + 3 16 * + = | x:dollar 10:dollar 1:dollar +:dollar 3:book 16:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 224 | 59 | x=(10+(1+(3*16))) | x 10 1 3 16 * + + = | x:dollar 10:dollar 1:dollar 3:book 16:dollar *:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 224 | 190 | x=((3+(1*16))*10) | x 3 1 16 * + 10 * = | x:dollar 3:book 1:book 16:dollar *:book +:book 10:dollar *:dollar =:dollar
